	4	7	1	2	5	8	3	6	0
	4	7	1	2	5	0	3	6	8
	4	7	0	2	5	1	3	6	8
	4	0	7	2	5	1	3	6	8
	0	4	7	2	5	1	3	6	8
	2	4	7	0	5	1	3	6	8
	2	4	7	5	0	1	3	6	8
	2	4	7	5	1	0	3	6	8
	2	4	0	5	1	7	3	6	8
	2	0	4	5	1	7	3	6	8
	2	1	4	5	0	7	3	6	8
	2	1	4	0	5	7	3	6	8
	0	1	4	2	5	7	3	6	8
	1	0	4	2	5	7	3	6	8
	1	4	0	2	5	7	3	6	8
	1	4	7	2	5	0	3	6	8
	1	4	7	2	5	8	3	6	0
